time,FL,FR,RL,RR
49.474579096,72.000000000,16.000000000,17.000000000,70.000000000
49.474579096,72.000000000,16.000000000,17.000000000,70.000000000
49.474579096,72.000000000,16.000000000,17.000000000,70.000000000
49.499585867,72.000000000,16.000000000,17.000000000,69.000000000
49.499585867,72.000000000,16.000000000,17.000000000,69.000000000
49.499585867,73.000000000,16.000000000,17.000000000,68.000000000
49.499585867,73.000000000,16.000000000,17.000000000,68.000000000
49.499585867,73.000000000,16.000000000,17.000000000,68.000000000
49.499585867,73.000000000,16.000000000,17.000000000,65.000000000
49.499585867,73.000000000,16.000000000,17.000000000,65.000000000
49.499585867,73.000000000,16.000000000,17.000000000,65.000000000
49.499585867,73.000000000,16.000000000,17.000000000,64.000000000
49.499585867,73.000000000,16.000000000,17.000000000,64.000000000
49.499585867,73.000000000,16.000000000,17.000000000,64.000000000
49.499585867,73.000000000,16.000000000,17.000000000,64.000000000
49.549578667,73.000000000,16.000000000,17.000000000,62.000000000
49.549578667,74.000000000,16.000000000,17.000000000,62.000000000
49.549578667,74.000000000,16.000000000,17.000000000,62.000000000
49.549578667,74.000000000,16.000000000,17.000000000,62.000000000
49.549578667,76.000000000,16.000000000,17.000000000,64.000000000
49.549578667,76.000000000,16.000000000,17.000000000,64.000000000
49.549578667,76.000000000,16.000000000,17.000000000,64.000000000
49.549578667,77.000000000,16.000000000,17.000000000,65.000000000
49.549578667,77.000000000,16.000000000,17.000000000,65.000000000
49.549578667,77.000000000,17.000000000,17.000000000,65.000000000
49.549578667,77.000000000,17.000000000,17.000000000,66.000000000
49.549578667,77.000000000,17.000000000,17.000000000,66.000000000
49.549578667,77.000000000,17.000000000,17.000000000,66.000000000
49.549578667,78.000000000,17.000000000,17.000000000,68.000000000
49.549578667,78.000000000,17.000000000,17.000000000,68.000000000
49.549578667,78.000000000,17.000000000,17.000000000,68.000000000
49.549578667,80.000000000,17.000000000,17.000000000,68.000000000
49.549578667,80.000000000,17.000000000,18.000000000,68.000000000
49.574578524,80.000000000,17.000000000,18.000000000,68.000000000
49.574578524,80.000000000,17.000000000,18.000000000,68.000000000
49.574578524,80.000000000,17.000000000,18.000000000,68.000000000
49.574578524,80.000000000,17.000000000,18.000000000,68.000000000
49.574578524,81.000000000,17.000000000,18.000000000,68.000000000
49.574578524,81.000000000,17.000000000,18.000000000,68.000000000
49.574578524,81.000000000,17.000000000,18.000000000,68.000000000
49.574578524,80.000000000,17.000000000,18.000000000,69.000000000
49.574578524,80.000000000,17.000000000,18.000000000,69.000000000
49.574578524,80.000000000,17.000000000,18.000000000,69.000000000
49.574578524,81.000000000,17.000000000,18.000000000,70.000000000
49.574578524,81.000000000,17.000000000,18.000000000,70.000000000
49.599581718,81.000000000,17.000000000,18.000000000,70.000000000
49.599581718,81.000000000,17.000000000,18.000000000,69.000000000
49.599581718,81.000000000,17.000000000,18.000000000,69.000000000
49.599581718,81.000000000,17.000000000,18.000000000,69.000000000
49.599581718,80.000000000,17.000000000,18.000000000,68.000000000
49.599581718,80.000000000,17.000000000,18.000000000,68.000000000
49.599581718,80.000000000,17.000000000,18.000000000,68.000000000
49.599581718,81.000000000,17.000000000,18.000000000,66.000000000
49.599581718,81.000000000,17.000000000,18.000000000,66.000000000
49.599581718,81.000000000,17.000000000,18.000000000,66.000000000
49.599581718,81.000000000,17.000000000,18.000000000,65.000000000
49.599581718,81.000000000,17.000000000,18.000000000,65.000000000
49.599581718,81.000000000,17.000000000,18.000000000,65.000000000
49.624582291,78.000000000,17.000000000,18.000000000,62.000000000
49.624582291,78.000000000,17.000000000,18.000000000,62.000000000
49.624582291,78.000000000,17.000000000,18.000000000,62.000000000
49.624582291,77.000000000,17.000000000,18.000000000,62.000000000
49.624582291,77.000000000,17.000000000,46.000000000,62.000000000
49.624582291,77.000000000,64.000000000,46.000000000,62.000000000
49.624582291,77.000000000,64.000000000,46.000000000,62.000000000
49.624582291,77.000000000,64.000000000,72.000000000,62.000000000
49.624582291,77.000000000,97.000000000,72.000000000,62.000000000
49.624582291,76.000000000,97.000000000,72.000000000,61.000000000
49.624582291,76.000000000,97.000000000,72.000000000,61.000000000
49.624582291,71.000000000,81.000000000,73.000000000,61.000000000
49.649578094,71.000000000,81.000000000,73.000000000,58.000000000
49.649578094,71.000000000,81.000000000,73.000000000,58.000000000
49.649578094,68.000000000,57.000000000,60.000000000,58.000000000
49.649578094,68.000000000,57.000000000,60.000000000,45.000000000
49.649578094,68.000000000,57.000000000,60.000000000,45.000000000
49.649578094,68.000000000,44.000000000,45.000000000,45.000000000
49.649578094,38.000000000,44.000000000,45.000000000,22.000000000
49.649578094,38.000000000,44.000000000,60.000000000,22.000000000
49.649578094,15.000000000,53.000000000,60.000000000,22.000000000
49.649578094,15.000000000,53.000000000,60.000000000,18.000000000
49.649578094,15.000000000,53.000000000,60.000000000,18.000000000
49.649578094,14.000000000,57.000000000,77.000000000,17.000000000
49.649578094,14.000000000,57.000000000,77.000000000,17.000000000
49.674583912,14.000000000,57.000000000,77.000000000,17.000000000
49.674583912,14.000000000,53.000000000,78.000000000,17.000000000
49.674583912,13.000000000,53.000000000,78.000000000,16.000000000
49.674583912,13.000000000,53.000000000,74.000000000,16.000000000
49.674583912,13.000000000,50.000000000,74.000000000,16.000000000
49.674583912,13.000000000,50.000000000,74.000000000,17.000000000
49.674583912,13.000000000,50.000000000,74.000000000,17.000000000
49.674583912,13.000000000,57.000000000,78.000000000,17.000000000
49.674583912,13.000000000,57.000000000,78.000000000,17.000000000
49.674583912,13.000000000,57.000000000,77.000000000,17.000000000
49.674583912,13.000000000,58.000000000,77.000000000,17.000000000
49.674583912,13.000000000,58.000000000,77.000000000,17.000000000
49.699579716,13.000000000,58.000000000,78.000000000,17.000000000
49.699579716,13.000000000,58.000000000,78.000000000,17.000000000
49.699579716,13.000000000,58.000000000,78.000000000,17.000000000
49.699579716,13.000000000,58.000000000,77.000000000,17.000000000
49.699579716,14.000000000,60.000000000,77.000000000,17.000000000
49.699579716,14.000000000,60.000000000,77.000000000,17.000000000
49.699579716,14.000000000,60.000000000,77.000000000,17.000000000
49.699579716,14.000000000,61.000000000,77.000000000,17.000000000
49.699579716,14.000000000,61.000000000,77.000000000,17.000000000
49.699579716,14.000000000,61.000000000,77.000000000,17.000000000
49.699579716,14.000000000,61.000000000,77.000000000,17.000000000
49.699579716,14.000000000,61.000000000,77.000000000,17.000000000
49.699579716,14.000000000,61.000000000,76.000000000,17.000000000
49.724579811,14.000000000,64.000000000,76.000000000,17.000000000
49.749576330,14.000000000,66.000000000,74.000000000,17.000000000
49.749576330,14.000000000,66.000000000,74.000000000,17.000000000
49.749576330,14.000000000,67.000000000,73.000000000,17.000000000
49.749576330,14.000000000,67.000000000,73.000000000,17.000000000
49.749576330,14.000000000,67.000000000,73.000000000,17.000000000
49.749576330,14.000000000,68.000000000,72.000000000,17.000000000
49.749576330,14.000000000,68.000000000,72.000000000,17.000000000
49.749576330,14.000000000,68.000000000,70.000000000,17.000000000
49.749576330,14.000000000,69.000000000,70.000000000,17.000000000
49.749576330,14.000000000,69.000000000,70.000000000,17.000000000
49.749576330,14.000000000,69.000000000,69.000000000,17.000000000
49.749576330,14.000000000,70.000000000,69.000000000,17.000000000
49.749576330,14.000000000,70.000000000,69.000000000,17.000000000
49.749576330,14.000000000,70.000000000,69.000000000,17.000000000
49.749576330,14.000000000,72.000000000,68.000000000,17.000000000
49.749576330,15.000000000,72.000000000,68.000000000,17.000000000
49.749576330,15.000000000,72.000000000,66.000000000,17.000000000
49.749576330,15.000000000,72.000000000,66.000000000,17.000000000
49.774577618,15.000000000,72.000000000,66.000000000,17.000000000
49.774577618,15.000000000,72.000000000,66.000000000,17.000000000
49.774577618,15.000000000,72.000000000,65.000000000,17.000000000
49.774577618,15.000000000,72.000000000,65.000000000,17.000000000
49.774577618,15.000000000,72.000000000,64.000000000,17.000000000
49.774577618,15.000000000,73.000000000,64.000000000,17.000000000
49.774577618,15.000000000,73.000000000,64.000000000,17.000000000
49.774577618,15.000000000,73.000000000,64.000000000,17.000000000
49.774577618,15.000000000,72.000000000,64.000000000,17.000000000
49.774577618,15.000000000,72.000000000,64.000000000,17.000000000
49.774577618,15.000000000,72.000000000,64.000000000,17.000000000
49.774577618,15.000000000,72.000000000,64.000000000,17.000000000
49.799586296,15.000000000,72.000000000,64.000000000,17.000000000
49.799586296,15.000000000,72.000000000,64.000000000,17.000000000
49.799586296,15.000000000,73.000000000,65.000000000,18.000000000
49.799586296,15.000000000,73.000000000,65.000000000,18.000000000
49.799586296,15.000000000,73.000000000,65.000000000,18.000000000
49.799586296,15.000000000,73.000000000,66.000000000,18.000000000
49.799586296,15.000000000,73.000000000,66.000000000,18.000000000
49.799586296,15.000000000,73.000000000,66.000000000,18.000000000
49.799586296,15.000000000,73.000000000,68.000000000,18.000000000
49.799586296,15.000000000,73.000000000,68.000000000,18.000000000
49.799586296,15.000000000,73.000000000,68.000000000,18.000000000
49.799586296,15.000000000,74.000000000,68.000000000,18.000000000
49.799586296,15.000000000,74.000000000,68.000000000,18.000000000
49.824577808,15.000000000,74.000000000,68.000000000,18.000000000
49.824577808,15.000000000,74.000000000,68.000000000,18.000000000
49.824577808,15.000000000,74.000000000,68.000000000,18.000000000
49.824577808,15.000000000,74.000000000,68.000000000,18.000000000
49.824577808,15.000000000,76.000000000,68.000000000,18.000000000
49.824577808,15.000000000,76.000000000,68.000000000,18.000000000
49.824577808,15.000000000,76.000000000,68.000000000,18.000000000
49.824577808,15.000000000,76.000000000,69.000000000,18.000000000
49.824577808,15.000000000,76.000000000,69.000000000,18.000000000
49.824577808,15.000000000,76.000000000,69.000000000,18.000000000
49.824577808,15.000000000,76.000000000,70.000000000,18.000000000
49.824577808,15.000000000,76.000000000,70.000000000,18.000000000
49.849584103,15.000000000,76.000000000,70.000000000,18.000000000
49.849584103,15.000000000,77.000000000,70.000000000,18.000000000
49.849584103,15.000000000,77.000000000,70.000000000,18.000000000
49.849584103,15.000000000,77.000000000,70.000000000,18.000000000
49.849584103,15.000000000,77.000000000,68.000000000,18.000000000
49.849584103,15.000000000,77.000000000,68.000000000,18.000000000
49.849584103,15.000000000,77.000000000,67.000000000,18.000000000
49.849584103,15.000000000,77.000000000,67.000000000,18.000000000
49.849584103,15.000000000,77.000000000,67.000000000,18.000000000
49.849584103,15.000000000,77.000000000,67.000000000,18.000000000
49.849584103,15.000000000,78.000000000,65.000000000,18.000000000
49.849584103,15.000000000,78.000000000,65.000000000,18.000000000
49.849584103,15.000000000,78.000000000,65.000000000,18.000000000
49.874577761,16.000000000,76.000000000,64.000000000,18.000000000
49.874577761,16.000000000,76.000000000,64.000000000,18.000000000
49.874577761,16.000000000,76.000000000,64.000000000,18.000000000
49.874577761,16.000000000,73.000000000,64.000000000,18.000000000
49.874577761,50.000000000,73.000000000,64.000000000,57.000000000
49.874577761,50.000000000,73.000000000,64.000000000,57.000000000
49.874577761,50.000000000,72.000000000,66.000000000,57.000000000
49.874577761,78.000000000,72.000000000,66.000000000,89.000000000
49.874577761,78.000000000,72.000000000,66.000000000,89.000000000
49.874577761,78.000000000,66.000000000,64.000000000,89.000000000
49.874577761,73.000000000,66.000000000,64.000000000,84.000000000
49.874577761,73.000000000,66.000000000,64.000000000,84.000000000
49.899583578,73.000000000,65.000000000,57.000000000,65.000000000
49.899583578,48.000000000,65.000000000,57.000000000,65.000000000
49.899583578,48.000000000,65.000000000,57.000000000,65.000000000
49.899583578,48.000000000,56.000000000,46.000000000,37.000000000
49.899583578,37.000000000,56.000000000,46.000000000,37.000000000
49.899583578,37.000000000,56.000000000,46.000000000,37.000000000
49.899583578,46.000000000,34.000000000,27.000000000,53.000000000
49.899583578,46.000000000,34.000000000,27.000000000,53.000000000
49.899583578,46.000000000,34.000000000,27.000000000,53.000000000
49.899583578,46.000000000,16.000000000,18.000000000,53.000000000
49.899583578,52.000000000,16.000000000,18.000000000,60.000000000
49.899583578,52.000000000,16.000000000,18.000000000,60.000000000
49.899583578,52.000000000,16.000000000,17.000000000,60.000000000
49.924581766,58.000000000,16.000000000,17.000000000,68.000000000
49.949585438,54.000000000,15.000000000,16.000000000,72.000000000
49.949585438,54.000000000,15.000000000,17.000000000,72.000000000
49.949585438,58.000000000,15.000000000,17.000000000,73.000000000
49.949585438,58.000000000,15.000000000,17.000000000,73.000000000
49.949585438,61.000000000,15.000000000,16.000000000,73.000000000
49.949585438,61.000000000,15.000000000,16.000000000,74.000000000
49.949585438,61.000000000,15.000000000,16.000000000,74.000000000
49.949585438,64.000000000,15.000000000,16.000000000,76.000000000
49.949585438,64.000000000,15.000000000,16.000000000,76.000000000
49.949585438,64.000000000,15.000000000,16.000000000,76.000000000
49.949585438,64.000000000,15.000000000,17.000000000,76.000000000
49.949585438,65.000000000,15.000000000,17.000000000,76.000000000
49.949585438,65.000000000,15.000000000,17.000000000,76.000000000
49.949585438,65.000000000,15.000000000,17.000000000,76.000000000
49.949585438,66.000000000,15.000000000,17.000000000,76.000000000
49.949585438,66.000000000,15.000000000,17.000000000,76.000000000
49.949585438,66.000000000,15.000000000,17.000000000,76.000000000
49.949585438,66.000000000,15.000000000,17.000000000,77.000000000
49.974575758,66.000000000,16.000000000,17.000000000,77.000000000
49.974575758,66.000000000,16.000000000,17.000000000,77.000000000
49.974575758,68.000000000,16.000000000,17.000000000,77.000000000
49.974575758,68.000000000,16.000000000,17.000000000,77.000000000
49.974575758,68.000000000,16.000000000,17.000000000,77.000000000
49.974575758,69.000000000,16.000000000,17.000000000,76.000000000
49.974575758,69.000000000,16.000000000,17.000000000,76.000000000
49.974575758,69.000000000,16.000000000,17.000000000,76.000000000
49.974575758,70.000000000,16.000000000,17.000000000,73.000000000
49.974575758,70.000000000,16.000000000,17.000000000,73.000000000
49.974575758,70.000000000,16.000000000,17.000000000,73.000000000
49.974575758,70.000000000,16.000000000,17.000000000,70.000000000
49.999573708,70.000000000,16.000000000,17.000000000,70.000000000
49.999573708,70.000000000,16.000000000,17.000000000,69.000000000
49.999573708,71.000000000,16.000000000,17.000000000,69.000000000
49.999573708,71.000000000,16.000000000,17.000000000,69.000000000
49.999573708,71.000000000,16.000000000,17.000000000,69.000000000
49.999573708,72.000000000,16.000000000,17.000000000,68.000000000
49.999573708,72.000000000,16.000000000,17.000000000,68.000000000
49.999573708,72.000000000,16.000000000,17.000000000,68.000000000
49.999573708,72.000000000,16.000000000,17.000000000,65.000000000
49.999573708,72.000000000,16.000000000,17.000000000,65.000000000
49.999573708,73.000000000,16.000000000,17.000000000,65.000000000
49.999573708,73.000000000,16.000000000,17.000000000,65.000000000
49.999573708,73.000000000,16.000000000,17.000000000,65.000000000
50.024573803,73.000000000,16.000000000,17.000000000,65.000000000
50.024573803,73.000000000,16.000000000,17.000000000,64.000000000
50.024573803,73.000000000,16.000000000,17.000000000,64.000000000
50.024573803,73.000000000,16.000000000,17.000000000,64.000000000
50.024573803,73.000000000,16.000000000,17.000000000,62.000000000
50.024573803,73.000000000,16.000000000,17.000000000,62.000000000
50.024573803,73.000000000,16.000000000,17.000000000,62.000000000
50.024573803,73.000000000,16.000000000,17.000000000,61.000000000
50.024573803,73.000000000,16.000000000,17.000000000,61.000000000
50.024573803,73.000000000,16.000000000,17.000000000,61.000000000
50.024573803,73.000000000,16.000000000,17.000000000,62.000000000
50.024573803,73.000000000,16.000000000,17.000000000,62.000000000
50.049573660,73.000000000,16.000000000,17.000000000,62.000000000
50.049573660,76.000000000,16.000000000,17.000000000,62.000000000
50.049573660,76.000000000,16.000000000,17.000000000,62.000000000
50.049573660,76.000000000,16.000000000,17.000000000,62.000000000
50.049573660,76.000000000,16.000000000,17.000000000,62.000000000
50.049573660,76.000000000,16.000000000,17.000000000,62.000000000
50.049573660,76.000000000,16.000000000,17.000000000,62.000000000
50.049573660,77.000000000,16.000000000,17.000000000,64.000000000
50.049573660,77.000000000,16.000000000,18.000000000,64.000000000
50.049573660,77.000000000,16.000000000,18.000000000,64.000000000
50.049573660,80.000000000,16.000000000,18.000000000,65.000000000
50.049573660,80.000000000,17.000000000,18.000000000,65.000000000
50.049573660,80.000000000,17.000000000,18.000000000,65.000000000
50.074574947,81.000000000,17.000000000,18.000000000,66.000000000
50.074574947,81.000000000,17.000000000,18.000000000,66.000000000
50.074574947,81.000000000,17.000000000,18.000000000,66.000000000
50.074574947,82.000000000,17.000000000,18.000000000,66.000000000
50.074574947,82.000000000,17.000000000,18.000000000,66.000000000
50.074574947,82.000000000,17.000000000,18.000000000,66.000000000
50.074574947,84.000000000,17.000000000,18.000000000,66.000000000
50.074574947,84.000000000,17.000000000,18.000000000,66.000000000
50.074574947,84.000000000,17.000000000,18.000000000,66.000000000
50.074574947,84.000000000,17.000000000,18.000000000,68.000000000
50.074574947,84.000000000,17.000000000,18.000000000,68.000000000
50.074574947,84.000000000,17.000000000,18.000000000,68.000000000
50.099579811,84.000000000,17.000000000,18.000000000,68.000000000
50.099579811,84.000000000,17.000000000,18.000000000,68.000000000
50.099579811,84.000000000,17.000000000,18.000000000,68.000000000
50.099579811,82.000000000,17.000000000,18.000000000,66.000000000
50.099579811,82.000000000,17.000000000,18.000000000,66.000000000
50.099579811,82.000000000,17.000000000,18.000000000,68.000000000
50.099579811,82.000000000,17.000000000,18.000000000,68.000000000
50.099579811,82.000000000,17.000000000,18.000000000,68.000000000
50.099579811,82.000000000,17.000000000,18.000000000,68.000000000
50.099579811,82.000000000,17.000000000,18.000000000,66.000000000
50.099579811,82.000000000,17.000000000,18.000000000,66.000000000
50.099579811,82.000000000,17.000000000,18.000000000,66.000000000
50.099579811,81.000000000,17.000000000,18.000000000,65.000000000
50.124574184,81.000000000,17.000000000,18.000000000,65.000000000
50.149579525,80.000000000,17.000000000,18.000000000,62.000000000
50.149579525,77.000000000,17.000000000,18.000000000,61.000000000
50.149579525,77.000000000,17.000000000,18.000000000,61.000000000
50.149579525,77.000000000,17.000000000,18.000000000,61.000000000
50.149579525,80.000000000,17.000000000,18.000000000,61.000000000
50.149579525,80.000000000,17.000000000,18.000000000,61.000000000
50.149579525,80.000000000,29.000000000,52.000000000,61.000000000
50.149579525,78.000000000,29.000000000,52.000000000,60.000000000
50.149579525,78.000000000,29.000000000,52.000000000,60.000000000
50.149579525,78.000000000,57.000000000,71.000000000,60.000000000
50.149579525,76.000000000,57.000000000,71.000000000,60.000000000
50.149579525,76.000000000,74.000000000,71.000000000,60.000000000
50.149579525,76.000000000,74.000000000,71.000000000,60.000000000
50.149579525,70.000000000,74.000000000,68.000000000,52.000000000
50.149579525,70.000000000,74.000000000,68.000000000,52.000000000
50.149579525,70.000000000,68.000000000,56.000000000,52.000000000
50.149579525,65.000000000,68.000000000,56.000000000,42.000000000
50.149579525,65.000000000,68.000000000,56.000000000,42.000000000
50.174570084,65.000000000,45.000000000,43.000000000,42.000000000
50.174570084,35.000000000,45.000000000,43.000000000,24.000000000
50.174570084,35.000000000,49.000000000,43.000000000,24.000000000
50.174570084,35.000000000,49.000000000,60.000000000,24.000000000
50.174570084,14.000000000,49.000000000,60.000000000,19.000000000
50.174570084,14.000000000,50.000000000,60.000000000,19.000000000
50.174570084,14.000000000,50.000000000,77.000000000,17.000000000
50.174570084,14.000000000,50.000000000,77.000000000,17.000000000
50.174570084,14.000000000,48.000000000,77.000000000,17.000000000
50.174570084,14.000000000,48.000000000,77.000000000,17.000000000
50.174570084,13.000000000,48.000000000,77.000000000,17.000000000
50.174570084,13.000000000,48.000000000,77.000000000,17.000000000
50.199572802,13.000000000,46.000000000,73.000000000,17.000000000
50.199572802,13.000000000,46.000000000,73.000000000,17.000000000
50.199572802,13.000000000,54.000000000,73.000000000,17.000000000
50.199572802,13.000000000,54.000000000,77.000000000,17.000000000
50.199572802,13.000000000,54.000000000,77.000000000,17.000000000
50.199572802,13.000000000,58.000000000,77.000000000,17.000000000
50.199572802,13.000000000,58.000000000,77.000000000,17.000000000
