time,FL,FR,RL,RR
43.225506306,57.000000000,15.000000000,19.000000000,60.000000000
43.225506306,57.000000000,15.000000000,18.000000000,62.000000000
43.225506306,58.000000000,15.000000000,18.000000000,62.000000000
43.225506306,58.000000000,16.000000000,18.000000000,65.000000000
43.225506306,58.000000000,16.000000000,17.000000000,65.000000000
43.225506306,60.000000000,16.000000000,17.000000000,65.000000000
43.225506306,60.000000000,14.000000000,17.000000000,65.000000000
43.225506306,60.000000000,14.000000000,17.000000000,70.000000000
43.225506306,62.000000000,14.000000000,17.000000000,70.000000000
43.225506306,62.000000000,14.000000000,17.000000000,70.000000000
43.225506306,68.000000000,14.000000000,17.000000000,73.000000000
43.225506306,68.000000000,15.000000000,17.000000000,73.000000000
43.225506306,68.000000000,15.000000000,17.000000000,73.000000000
43.225506306,70.000000000,15.000000000,17.000000000,76.000000000
43.225506306,70.000000000,14.000000000,17.000000000,76.000000000
43.250519991,70.000000000,14.000000000,17.000000000,76.000000000
43.250519991,70.000000000,14.000000000,17.000000000,78.000000000
43.250519991,74.000000000,14.000000000,17.000000000,78.000000000
43.250519991,74.000000000,14.000000000,17.000000000,80.000000000
43.250519991,74.000000000,14.000000000,17.000000000,80.000000000
43.250519991,77.000000000,14.000000000,17.000000000,80.000000000
43.250519991,77.000000000,14.000000000,17.000000000,80.000000000
43.250519991,78.000000000,14.000000000,17.000000000,81.000000000
43.250519991,78.000000000,14.000000000,17.000000000,81.000000000
43.250519991,78.000000000,14.000000000,17.000000000,81.000000000
43.250519991,80.000000000,14.000000000,17.000000000,80.000000000
43.250519991,80.000000000,14.000000000,17.000000000,80.000000000
43.275506258,80.000000000,15.000000000,17.000000000,80.000000000
43.275506258,82.000000000,15.000000000,17.000000000,80.000000000
43.275506258,82.000000000,15.000000000,17.000000000,80.000000000
43.275506258,82.000000000,15.000000000,17.000000000,80.000000000
43.275506258,82.000000000,15.000000000,17.000000000,78.000000000
43.275506258,82.000000000,15.000000000,17.000000000,78.000000000
43.275506258,82.000000000,15.000000000,17.000000000,77.000000000
43.275506258,82.000000000,15.000000000,17.000000000,77.000000000
43.275506258,82.000000000,15.000000000,17.000000000,77.000000000
43.275506258,82.000000000,15.000000000,17.000000000,77.000000000
43.275506258,82.000000000,15.000000000,17.000000000,76.000000000
43.275506258,80.000000000,15.000000000,17.000000000,76.000000000
43.300515413,80.000000000,15.000000000,17.000000000,76.000000000
43.300515413,80.000000000,15.000000000,17.000000000,74.000000000
43.300515413,78.000000000,15.000000000,17.000000000,74.000000000
43.300515413,78.000000000,15.000000000,17.000000000,74.000000000
43.300515413,76.000000000,15.000000000,17.000000000,73.000000000
43.300515413,76.000000000,15.000000000,17.000000000,73.000000000
43.300515413,76.000000000,15.000000000,17.000000000,73.000000000
43.300515413,74.000000000,15.000000000,17.000000000,73.000000000
43.300515413,74.000000000,15.000000000,17.000000000,73.000000000
43.300515413,74.000000000,15.000000000,17.000000000,73.000000000
43.300515413,73.000000000,15.000000000,17.000000000,72.000000000
43.300515413,73.000000000,15.000000000,17.000000000,72.000000000
43.300515413,73.000000000,15.000000000,17.000000000,72.000000000
43.325522184,73.000000000,15.000000000,17.000000000,72.000000000
43.325522184,73.000000000,15.000000000,17.000000000,72.000000000
